"state","county","tract","Median_Age","Single_Parent_HH","Female_Led_HH","Married_HH","School_Children","Disabled_Children","Transport_ReliantNoCar_HH","Transport_ReliantYesCar_HH","Computer_None_HH","Computer_Smartphone_HH","Internet_None_HH","Internet_Slow_HH","Citizenship","Renter_HH","Housing_Burdened_HH","Public_Assist_HH","Part_Time","Insurance_None","Employment_Insurance","Poverty_HH","Ed_NoHS","Ed_NoBA","Single_Earner_HH","Housing_Quality"
"06","059","074802",26.6,0.236795774647887,0.187600644122383,0.32974177967676,0.120157296824934,0.0355781448538755,0.00176159718144451,0.0783910745742807,0.126409017713366,0.0418679549114332,0.123188405797101,0.171497584541063,0.368528889495971,0.436392914653784,0.205714285714286,0.386473429951691,0.385959966168593,0.141510722578883,0.33206046141607,0.238556338028169,0.528868360277136,0.953297408262766,0.26056338028169,0.756972111553785
"06","059","074803",36.8,0.167400881057269,0.120855614973262,0.38560627275273,0.0812941176470588,0.0269326683291771,0.00819672131147541,0.0528233151183971,0.0802139037433155,0.124598930481283,0.16524064171123,0.207486631016043,0.297484920905884,0.351871657754011,0.234323432343234,0.161497326203209,0.409633507853403,0.173324228974622,0.385324889867841,0.103209565764632,0.477378290039566,0.915190091174953,0.190685966016362,0.633879781420765
"06","059","074805",24.9,0.287317620650954,0.246727089627392,0.337711069418386,0.157303370786517,0.00187617260787992,0.0164210526315789,0.107789473684211,0.211480362537764,0.10171198388721,0.307150050352467,0.342396777442095,0.345154934622963,0.763343403826788,0.425531914893617,0.370594159113797,0.3672670321065,0.254701773240193,0.240326844508532,0.217732884399551,0.596698959454611,0.946896304269824,0.297418630751964,0.904522613065327
"06","059","074806",30,0.250292397660819,0.23721436343852,0.316773504273504,0.13741688494862,0.00859598853868195,0,0.087932647333957,0.170837867247008,0.0805223068552775,0.227421109902067,0.287268770402612,0.382538770821367,0.522306855277476,0.236902050113895,0.331882480957563,0.421195652173913,0.229370093815815,0.241242236024845,0.299415204678363,0.62125798856374,0.932727884291961,0.329824561403509,0.708791208791209
"06","059","074901",29.3,0.259345794392523,0.216981132075472,0.386389521640091,0.155858310626703,0.0302713987473904,0.00475963826749167,0.0630652070442646,0.125786163522013,0.139937106918239,0.230083857442348,0.295073375262055,0.38630933831931,0.682389937106918,0.445544554455446,0.170335429769392,0.360297431275349,0.224057338734808,0.304953145917001,0.260514018691589,0.609921484653819,0.899892933618844,0.311331775700935,0.821138211382114
"06","059","074902",28.4,0.395408163265306,0.317589576547231,0.333333333333333,0.173272035510463,0.0312236286919831,0,0.0553532410779315,0.0757328990228013,0.100162866449511,0.189739413680782,0.245928338762215,0.420215956808638,0.737785016286645,0.363354037267081,0.314332247557003,0.354539202200825,0.24370125974805,0.318461233392822,0.267857142857143,0.689988623435722,0.960466439135381,0.414965986394558,0.848484848484849
"06","059","075002",29,0.237808951235805,0.211630957586358,0.319270833333333,0.154709418837675,0,0,0.0625,0.24967205946655,0.176650634018365,0.382160034980324,0.388281591604722,0.37447565781111,0.875819851333625,0.348591549295775,0.177962396152164,0.440944881889764,0.209736875556121,0.252533376226476,0.261189044756179,0.544098849595228,0.887302939923306,0.364729458917836,0.669527896995708
"06","059","075003",24.1,0.34016973125884,0.266788766788767,0.311207609594706,0.189967222459741,0.0316259883121348,0.0628115653040877,0.0834164174144234,0.127594627594628,0.125763125763126,0.203907203907204,0.244810744810745,0.426857532379005,0.947496947496947,0.488372093023256,0.231990231990232,0.347362000609942,0.243649276154056,0.225532683279162,0.303394625176803,0.619960530025374,0.952072173667888,0.401697312588402,0.831325301204819
"06","059","075004",25.1,0.337662337662338,0.238200589970501,0.342234332425068,0.172765793528505,0.0786193672099712,0.031063829787234,0.0787234042553192,0.086283185840708,0.160766961651917,0.265486725663717,0.265486725663717,0.417461482024945,0.957964601769911,0.929824561403509,0.365044247787611,0.413106594773953,0.233492296404989,0.301028954295286,0.325602968460111,0.528744049798609,0.978762358110582,0.408163265306122,0.854961832061069
"06","059","075100",33.1,0.175750153092468,0.158792011690209,0.332262210796915,0.109927567106945,0.0251901140684411,0.00599657338663621,0.0362649914334666,0.0930345835362884,0.0672187043351193,0.130540672187043,0.140769605455431,0.235154394299287,0.576716999512908,0.33716915995397,0.127618119824647,0.344542300507072,0.140778607943374,0.379862700228833,0.162890385793019,0.370796867802856,0.862889605404575,0.287201469687691,0.627791563275434
