"","county","tract","problems_estimate","problems_rank"
"3687","053",11801,0.402234636871508,36.0204239517252
"3688","053",11802,0.5375,70.8339780287792
"3689","053",11900,0.38328530259366,30.1098561039765
"3690","053",12000,0.282894736842105,6.59136623858889
"3691","053",12100,0.354285714285714,21.5225127649698
"3692","053",12200,0.433734939759036,45.3504564443757
"3693","053",12302,0.452127659574468,50.6421166640879
"3694","053",12401,0.397590361445783,34.813554077054
"3695","053",12402,0.3886925795053,31.9046882252824
"3696","053",12502,0.405919661733615,36.9642580844809
"3697","053",12600,0.7,93.4705245242148
"3698","053",12700,0.503030303030303,63.407086492341
"3699","053",12800,0.392405063291139,32.863995048739
"3700","053",13000,0.521505376344086,67.3990406931765
"3701","053",13100,0.711538461538462,94.3679405848677
"3702","053",13200,0.411764705882353,38.712672133684
"3703","053",13300,0.463035019455253,53.2570013925422
"3704","053",13400,0.333333333333333,16.2772706173604
"3705","053",13500,0.495652173913044,62.0454897106607
"3706","053",13600,0.50187265917603,62.9893238434164
"3707","053",13700,0.701818181818182,93.5788333591211
"3708","053",13800,0.440729483282675,47.3154881633916
"3709","053",13900,0.56043956043956,75.2591675692403
"3710","053",14000,0.475903614457831,56.6764660374439
"3711","053",14102,0.543478260869565,72.0253752127495
"3712","053",14105,0.392405063291139,32.863995048739
"3713","053",14107,0.595833333333333,80.8912269843726
"3714","053",14201,0.480818414322251,57.9916447470215
"3715","053",14202,0.465714285714286,54.0461086182887
"3716","053",14301,0.391459074733096,32.5545412347207
"3717","053",14302,0.520348837209302,67.2443137861674
"3718","053",14500,0.382059800664452,29.66114807365
"3719","053",14601,0.48207171314741,58.3784620145443
"3720","053",14700,0.38,28.9958223735108
"3721","053",14800,0.461267605633803,52.8392387436175
"3722","055",200201,0.358778625954198,22.6674918768374
"3723","055",200202,0.48995983935743,60.575584094074
"3724","055",200203,0.417647058823529,40.4456134921863
"3725","055",200301,0.534682080924855,70.1995977100418
"3726","055",200302,0.449197860962567,49.7756459848368
"3727","055",200400,0.264516129032258,4.28593532415287
"3728","055",200501,0.560606060606061,75.305585641343
"3729","055",200503,0.507352941176471,64.5056475321058
"3730","055",200504,0.4364896073903,46.2633451957295
"3731","055",200505,0.542452830188679,71.8706483057404
"3732","055",200601,0.344827586206897,19.0468822528238
"3733","055",200602,0.405099150141643,36.7166950332663
"3734","055",200703,0.327014218009479,14.8692557635773
"3735","055",200704,0.483282674772036,58.7652792820671
"3736","055",200705,0.463541666666667,53.4117282995513
"3737","055",200706,0.3215859030837,13.677858579607
"3738","055",200707,0.404669260700389,36.6083861983599
"3739","055",200802,0.404545454545455,36.5619681262572
"3740","055",200803,0.3,9.28361442054773
"3741","055",200804,0.536656891495601,70.6792511217701
"3742","055",200900,0.0888888888888889,0.0154726907009129
"3743","055",201003,0.416666666666667,40.1825777502708
"3744","055",201004,0.387755102040816,31.5642890298623
"3745","055",201005,0.346456692913386,19.4801175924493
"3746","055",201006,0.379120879120879,28.7018412501934
"3747","055",201007,0.389908256880734,32.2141420393006
"3748","055",201101,0.320754716981132,13.5540770539997
"3749","055",201102,0.311258278145695,11.2950642116664
"3750","055",201200,0.370558375634518,26.1952653566455
"3751","055",201300,0.383211678832117,30.0634380318737
"3752","055",201401,0.378486055776892,28.5006962710815
"3753","055",201402,0.369747899159664,25.9786476868327
"3754","055",201403,0.452830188679245,50.8123162617979
"3755","055",201500,0.3,9.28361442054773
"3756","055",201601,0.477832512315271,57.2334829026768
"3757","055",201602,0.315789473684211,12.2853164165248
"3758","055",201700,0.358823529411765,22.6984372582392
"3759","055",201800,0.425675675675676,42.8438805508278
"3760","055",201900,0.37037037037037,26.1333745938419
"3761","055",202000,0.476309226932668,56.7538294909485
"3762","057",102,0.34963768115942,20.2846975088968
"3763","057",103,0.435940099833611,46.0622002166177
"3764","057",104,0.434083601286174,45.474237969983
"3765","057",105,0.390909090909091,32.4307597091134
"3766","057",200,0.344827586206897,19.0468822528238
"3767","057",300,0.369791666666667,25.9941203775337
"3768","057",401,0.375,27.5104440662231
"3769","057",402,0.406185567010309,37.1035123007891
"3770","057",501,0.415129151291513,39.5946155036361
"3771","057",502,0.471153846153846,55.42317809067
"3772","057",600,0.541118421052632,71.6076125638249
"3773","057",701,0.403565640194489,36.2989323843416
"3774","057",702,0.311728395061728,11.4343184279746
"3775","057",801,0.338747099767981,17.6698127804425
"3776","057",802,0.384615384615385,30.5895095157048
"3777","057",900,0.412698412698413,38.9757078755996
"3778","057",1203,0.440191387559809,47.1607612563825
"3779","057",1204,0.313807531380753,11.8520810768993
"3780","057",1205,0.386819484240688,31.3321986693486
"3781","057",1206,0.369710467706013,25.9631749961318
"3782","059",1101,0.384879725085911,30.6359275878075
"3783","059",1102,0.432038834951456,44.8398576512456
"3784","059",1103,0.561837455830389,75.5067306204549
"3785","059",1201,0.568904593639576,76.729073185827
"3786","059",1202,0.540106951871658,71.3755222033112
"3787","059",1301,0.390804597701149,32.3688689463098
"3788","059",1303,0.465753424657534,54.0615813089896
"3789","059",1304,0.497607655502392,62.3239981432771
"3790","059",1401,0.52212389380531,67.5073495280829
"3791","059",1402,0.504854368932039,63.9950487389757
"3792","059",1403,0.398148148148148,34.9528082933622
"3793","059",1404,0.464646464646465,53.7521274949714
"3794","059",1501,0.39957264957265,35.4324617050905
"3795","059",1503,0.425,42.5963174996132
"3796","059",1504,0.364942528735632,24.6634689772551
"3797","059",1505,0.327044025157233,14.8847284542782
"3798","059",1506,0.487654320987654,60.0185672288411
"3799","059",1507,0.426630434782609,43.2461705090515
"3800","059",1601,0.370577281191806,26.2262107380473
"3801","059",1602,0.314606741573034,12.0532260560111
"3802","059",1704,0.495884773662551,62.0764350920625
"3803","059",1705,0.4,35.4634070864923
"3804","059",1706,0.426966292134831,43.3544793439579
"3805","059",1707,0.391480730223124,32.5700139254216
"3806","059",1708,0.348547717842324,19.9752436948785
"3807","059",1801,0.618729096989967,84.2797462478725
"3808","059",1802,0.652482269503546,88.2098096859044
"3809","059",1901,0.48125,58.1154262726288
"3810","059",1902,0.411764705882353,38.712672133684
"3811","059",1903,0.551136363636364,73.6345350456444
"3812","059",11000,0.477459016393443,57.0942286863686
"3813","059",11101,0.513513513513513,65.9910258393935
"3814","059",11102,0.457264957264957,51.86445922946
"3815","059",11200,0.432786885245902,45.0719480117592
"3816","059",11300,0.484848484848485,59.15209654959
"3817","059",11401,0.326530612244898,14.74547423797
"3818","059",11402,0.364779874213836,24.5551601423488
"3819","059",11403,0.607894736842105,82.6705864149776
"3820","059",11502,0.420664206642066,41.4358656970447
"3821","059",11503,0.336538461538462,17.0818505338078
"3822","059",11504,0.670761670761671,90.3605136933313
"3823","059",11601,0.71523178807947,94.5845582546805
"3824","059",11602,0.545762711864407,72.4586105523751
"3825","059",11707,0.37888198757764,28.6244777966888
"3826","059",11708,0.598726114649682,81.3089896332972
"3827","059",11709,0.305841924398625,10.3202846975089
"3828","059",11710,0.363636363636364,24.2302336376296
"3829","059",11711,0.500952380952381,62.6643973386972
"3830","059",11712,0.421725239616613,41.8381556552685
"3831","059",11714,0.438961038961039,46.8358347516633
"3832","059",11715,0.455508474576271,51.4621692712363
"3833","059",11716,0.377708978328173,28.2531332198669
"3834","059",11717,0.295238095238095,8.41714374129661
"3835","059",11718,0.375,27.5104440662231
"3836","059",11720,0.820689655172414,99.2573108463562
"3837","059",11721,0.675409836065574,90.9020578678632
"3838","059",11722,0.406091370558376,37.0725669193873
"3839","059",21802,0.525691699604743,68.4047655887359
